country,iso3,source_age_group,target_age_group,contacts_per_day,source,source_type
United_States,USA,infant_3_11m,young_adult_18_39y,3.858045,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,middle_adult_40_64y,2.701033,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,elderly_65plus,0.917783,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,infant_0_2m,0.11041,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,infant_3_11m,0.331231,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,child_1_4y,1.794829,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,child_5_9y,1.251406,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,adolescent_10_17y,0.846997,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,young_adult_18_39y,3.858045,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,middle_adult_40_64y,2.701033,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,elderly_65plus,0.917783,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,infant_0_2m,0.057058,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,infant_3_11m,0.171173,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,child_1_4y,0.927529,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,child_5_9y,5.72901,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,adolescent_10_17y,2.179075,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,young_adult_18_39y,3.61201,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,middle_adult_40_64y,2.938876,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,elderly_65plus,0.98172,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,infant_0_2m,0.022225,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,infant_3_11m,0.066674,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,child_1_4y,0.361283,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,child_5_9y,1.254034,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,adolescent_10_17y,9.94308,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,young_adult_18_39y,5.455443,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,middle_adult_40_64y,3.390576,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,elderly_65plus,0.935089,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,infant_0_2m,0.034461,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,infant_3_11m,0.103384,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,child_1_4y,0.560206,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,child_5_9y,0.70762,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,adolescent_10_17y,1.857137,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,young_adult_18_39y,7.090566,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,middle_adult_40_64y,4.41924,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,elderly_65plus,1.054901,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,infant_0_2m,0.023021,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,infant_3_11m,0.069062,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,child_1_4y,0.374221,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,child_5_9y,0.549352,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,adolescent_10_17y,1.1013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,young_adult_18_39y,4.216635,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,middle_adult_40_64y,5.241673,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,elderly_65plus,1.442696,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,infant_0_2m,0.013571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,infant_3_11m,0.040712,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,child_1_4y,0.220606,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,child_5_9y,0.318373,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,adolescent_10_17y,0.526944,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,young_adult_18_39y,1.746262,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,middle_adult_40_64y,2.502963,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,elderly_65plus,1.794424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,infant_0_2m,0.123491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,infant_3_11m,0.370472,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,child_1_4y,2.038007,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,child_5_9y,1.357013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,adolescent_10_17y,0.923424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,young_adult_18_39y,4.191784,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,middle_adult_40_64y,2.65453,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,elderly_65plus,0.625023,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,infant_0_2m,0.123491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,infant_3_11m,0.370472,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,child_1_4y,2.038007,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,child_5_9y,1.357013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,adolescent_10_17y,0.923424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,young_adult_18_39y,4.191784,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,middle_adult_40_64y,2.65453,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,elderly_65plus,0.625023,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,infant_0_2m,0.123491,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,infant_3_11m,0.370472,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,child_1_4y,2.038007,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,child_5_9y,1.357013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,adolescent_10_17y,0.923424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,young_adult_18_39y,4.191784,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,middle_adult_40_64y,2.65453,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,elderly_65plus,0.625023,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,infant_0_2m,0.061057,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,infant_3_11m,0.183171,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,child_1_4y,1.007644,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,child_5_9y,5.97263,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,adolescent_10_17y,2.209821,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,young_adult_18_39y,3.905165,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,middle_adult_40_64y,2.896392,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,elderly_65plus,0.687542,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,infant_0_2m,0.025406,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,infant_3_11m,0.076219,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,child_1_4y,0.419288,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,child_5_9y,1.351281,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,adolescent_10_17y,9.100643,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,young_adult_18_39y,5.554751,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,middle_adult_40_64y,3.352077,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,elderly_65plus,0.66932,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,infant_0_2m,0.037752,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,infant_3_11m,0.113256,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,child_1_4y,0.623034,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,child_5_9y,0.78168,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,adolescent_10_17y,1.818301,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,young_adult_18_39y,7.487527,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,middle_adult_40_64y,4.379602,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,elderly_65plus,0.768235,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,infant_0_2m,0.025249,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,infant_3_11m,0.075746,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,child_1_4y,0.416689,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,child_5_9y,0.612293,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,adolescent_10_17y,1.15885,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,young_adult_18_39y,4.625373,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,middle_adult_40_64y,4.954399,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,elderly_65plus,0.96228,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,infant_0_2m,0.017043,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,infant_3_11m,0.051128,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,child_1_4y,0.281258,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,child_5_9y,0.416663,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,adolescent_10_17y,0.663333,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,young_adult_18_39y,2.3259,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,middle_adult_40_64y,2.758581,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,elderly_65plus,1.200739,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,infant_0_2m,0.09101,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,infant_3_11m,0.273031,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,child_1_4y,1.527699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,child_5_9y,1.165769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,adolescent_10_17y,0.825026,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,young_adult_18_39y,3.989469,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,middle_adult_40_64y,3.283531,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,elderly_65plus,0.860153,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,infant_0_2m,0.09101,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,infant_3_11m,0.273031,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,child_1_4y,1.527699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,child_5_9y,1.165769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,adolescent_10_17y,0.825026,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,young_adult_18_39y,3.989469,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,middle_adult_40_64y,3.283531,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,elderly_65plus,0.860153,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,infant_0_2m,0.09101,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,infant_3_11m,0.273031,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,child_1_4y,1.527699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,child_5_9y,1.165769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,adolescent_10_17y,0.825026,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,young_adult_18_39y,3.989469,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,middle_adult_40_64y,3.283531,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,elderly_65plus,0.860153,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,infant_0_2m,0.048389,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,infant_3_11m,0.145168,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,child_1_4y,0.812263,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,child_5_9y,5.52699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,adolescent_10_17y,2.103214,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,young_adult_18_39y,3.78701,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,middle_adult_40_64y,3.474121,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,elderly_65plus,0.940202,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,infant_0_2m,0.018356,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,infant_3_11m,0.055069,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,child_1_4y,0.308128,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,child_5_9y,1.12736,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,adolescent_10_17y,8.570454,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,young_adult_18_39y,5.12401,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,middle_adult_40_64y,3.91507,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,elderly_65plus,0.878371,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,infant_0_2m,0.026957,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,infant_3_11m,0.080871,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,child_1_4y,0.4525,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,child_5_9y,0.616475,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,adolescent_10_17y,1.556144,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,young_adult_18_39y,6.892808,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,middle_adult_40_64y,5.079892,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,elderly_65plus,0.952365,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,infant_0_2m,0.018431,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,infant_3_11m,0.055292,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,child_1_4y,0.309377,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,child_5_9y,0.469794,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,adolescent_10_17y,0.987696,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,young_adult_18_39y,4.219863,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,middle_adult_40_64y,5.892226,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,elderly_65plus,1.269578,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,infant_0_2m,0.011392,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,infant_3_11m,0.034176,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,child_1_4y,0.191228,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,child_5_9y,0.299994,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,adolescent_10_17y,0.522865,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,young_adult_18_39y,1.866701,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,middle_adult_40_64y,2.995623,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,elderly_65plus,1.47645,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,infant_0_2m,0.08629,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,infant_3_11m,0.258871,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,child_1_4y,1.409398,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,child_5_9y,1.353577,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,adolescent_10_17y,1.145571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,young_adult_18_39y,3.697836,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,middle_adult_40_64y,1.939261,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,elderly_65plus,0.442942,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,infant_0_2m,0.08629,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,infant_3_11m,0.258871,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,child_1_4y,1.409398,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,child_5_9y,1.353577,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,adolescent_10_17y,1.145571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,young_adult_18_39y,3.697836,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,middle_adult_40_64y,1.939261,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,elderly_65plus,0.442942,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,infant_0_2m,0.08629,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,infant_3_11m,0.258871,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,child_1_4y,1.409398,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,child_5_9y,1.353577,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,adolescent_10_17y,1.145571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
